,Classifier,Actual,Pred,Type,Dataset,classAnonymousClassesQty,classAssignmentsQty,classCbo,classComparisonsQty,classLambdasQty,classLcom,classLoc,classLoopQty,classMathOperationsQty,classMaxNestedBlocks,classNosi,classNumberOfAbstractMethods,classNumberOfDefaultMethods,classNumberOfFields,classNumberOfFinalFields,classNumberOfFinalMethods,classNumberOfMethods,classNumberOfPrivateFields,classNumberOfPrivateMethods,classNumberOfProtectedFields,classNumberOfProtectedMethods,classNumberOfPublicFields,classNumberOfPublicMethods,classNumberOfStaticFields,classNumberOfStaticMethods,classNumberOfSynchronizedMethods,classNumbersQty,classParenthesizedExpsQty,classReturnQty,classRfc,classStringLiteralsQty,classSubClassesQty,classTryCatchQty,classUniqueWordsQty,classVariablesQty,classWmc,authorOwnership,bugFixCount,linesAdded,linesDeleted,qtyMajorAuthors,qtyMinorAuthors,qtyOfAuthors,qtyOfCommits,refactoringsInvolved
0,TBStack-LR,0,0,TreeStacking,Extract Subclass,0.0,0.0022183879714074,0.0108161258603736,0.0017241379310344,0.0,4.291450816908317e-05,0.0022343645264162,0.0,0.0007530120481927,0.0952380952380952,0.001763668430335,0.0,0.0,0.0012110202845897,0.0006058770069675,0.0,0.0080445544554455,0.0100502512562814,0.0,0.0,0.0,0.0,0.0121722846441947,0.0006055101422948,0.0,0.0,0.0,0.0006425358749196,0.0112359550561797,0.0218093699515347,0.0021857923497267,0.0009487666034155,0.0045662100456621,0.021505376344086,0.0030275507114744,0.0047948854555141,0.4137931034482758,0.0061199510403916,0.000978564945712,7.814484146365288e-05,0.4615384615384615,0.0095238095238095,0.0660377358490566,0.008169014084507,0.0049751243781094
1,TBStack-LR,0,0,TreeStacking,Extract Subclass,0.0,0.0004929751047572,0.0,0.0,0.0,7.663305030193422e-07,0.0001828116430704,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0006055101422948,0.0006058770069675,0.0,0.0012376237623762,0.0,0.0053191489361702,0.0,0.0,0.0006055101422948,0.0009363295880149,0.0006055101422948,0.0009090909090909,0.0,0.0,0.0,0.0008643042350907,0.0008077544426494,0.0003122560499609,0.0009487666034155,0.0,0.0086021505376344,0.0006055101422948,0.0005327650506126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,TBStack-LR,0,0,TreeStacking,Extract Subclass,0.0068728522336769,0.01059896475228,0.0167158308751229,0.0017241379310344,0.0,8.429635533212763e-05,0.0055655989112551,0.0049140049140049,0.0007530120481927,0.2857142857142857,0.0004409171075837,0.0,0.0,0.0036330608537693,0.0015146925174189,0.0,0.0123762376237623,0.0603015075376884,0.0212765957446808,0.0,0.0292397660818713,0.0,0.0084269662921348,0.0,0.0,0.0,0.0003511235955056,0.0002141786249732,0.0121002592912705,0.0411954765751211,0.0021857923497267,0.0018975332068311,0.0273972602739726,0.0455913978494623,0.007568876778686,0.0135855087906233,0.4711538461538461,0.040391676866585,0.132199642188848,0.0001269853673784,0.1538461538461538,0.1523809523809524,0.1698113207547169,0.0292957746478873,0.0008291873963515
3,TBStack-LR,0,0,TreeStacking,Extract Subclass,0.0,0.004929751047572,0.0019665683382497,0.0,0.0,4.981148269625724e-05,0.0019093660498466,0.0,0.003012048192771,0.0952380952380952,0.0004409171075837,0.0,0.0,0.0030275507114744,0.0012117540139351,0.0,0.0092821782178217,0.050251256281407,0.0,0.0,0.0,0.0,0.0140449438202247,0.0,0.0,0.0,0.0,0.0,0.0112359550561797,0.0088852988691437,0.004215456674473,0.0009487666034155,0.0045662100456621,0.0253763440860215,0.0051468362095065,0.0045285029302077,0.8333333333333334,0.0,0.0033316027922715,0.0073163107820345,0.1538461538461538,0.019047619047619,0.0377358490566037,0.2112676056338028,0.0
4,TBStack-LR,0,0,TreeStacking,Extract Subclass,0.0,0.0002464875523786,0.0039331366764995,0.0,0.0,3.0653220120773688e-06,0.0003249984765696,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0003027550711474,0.0003029385034837,0.0,0.0024752475247524,0.0050251256281407,0.0053191489361702,0.0,0.0,0.0,0.0028089887640449,0.0,0.0,0.0,0.0,0.0,0.0,0.0040387722132471,0.0003122560499609,0.0009487666034155,0.0,0.0086021505376344,0.0003027550711474,0.0013319126265316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,TBStack-LR,0,0,TreeStacking,Extract Subclass,0.0,0.0,0.0,0.0,0.0,0.0,6.09372143568077e-05,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0006188118811881,0.0,0.0,0.0,0.0,0.0,0.0009363295880149,0.0,0.0,0.0,0.0,0.0,0.0008643042350907,0.0,0.0001561280249804,0.0009487666034155,0.0,0.0021505376344086,0.0,0.0002663825253063,0.7466666666666667,0.0489596083231334,0.0006237417783737,0.0014554476722605,0.2307692307692307,0.0666666666666666,0.0943396226415094,0.0422535211267605,0.0
6,TBStack-LR,0,1,TreeStacking,Extract Subclass,0.0,0.0098595020951441,0.0019665683382497,0.0198275862068965,0.0,0.0006077000888943,0.008023399890313,0.0,0.0331325301204819,0.1428571428571428,0.0207231040564373,0.0,0.0,0.0027247956403269,0.0027264465313541,0.0,0.0259900990099009,0.0452261306532663,0.0478723404255319,0.0,0.0,0.0,0.0308988764044943,0.0018165304268846,0.01,0.0,0.0074613764044943,0.0109231098736346,0.0829732065687121,0.0573505654281098,0.0035909445745511,0.0009487666034155,0.0,0.0511827956989247,0.0118074477747502,0.0367607884922749,1.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0094339622641509,0.000281690140845,0.0008291873963515
7,TBStack-LR,0,0,TreeStacking,Extract Subclass,0.0171821305841924,0.0155287157998521,0.1170108161258603,0.0051724137931034,0.0,5.211047420531527e-05,0.033779529158457,0.0098280098280098,0.0062751004016064,0.238095238095238,0.0026455026455026,0.0,0.0,0.0039358159249167,0.0033323235383217,0.0,0.010519801980198,0.0452261306532663,0.0425531914893617,0.0,0.0116959064327485,0.0009082652134423,0.0056179775280898,0.0018165304268846,0.0018181818181818,0.0,0.0007022471910112,0.0012850717498393,0.013828867761452,0.1179321486268174,0.0121779859484777,0.0512333965844402,0.0273972602739726,0.2120430107526881,0.0175597941265516,0.0199786893979754,0.5,0.0012239902080783,7.469961417649278e-06,1.953621036591322e-05,0.1538461538461538,0.0,0.0188679245283018,0.0005633802816901,0.0008291873963515
8,TBStack-LR,0,1,TreeStacking,Extract Subclass,0.0,0.0,0.0058997050147492,0.0,0.0,0.0002896729301413,0.0006703093579248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173267326732673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009487666034155,0.0,0.0193548387096774,0.0,0.0074587107085775,1.0,0.0,0.0007171162960943,0.0008498251509172,0.0769230769230769,0.0,0.0094339622641509,0.0011267605633802,0.0008291873963515
9,TBStack-LR,0,0,TreeStacking,Extract Subclass,0.0,0.0064086763618437,0.0904621435594887,0.0008620689655172,0.0,5.824111822947e-05,0.0044687290528325,0.0049140049140049,0.0002510040160642,0.0952380952380952,0.0,0.0,0.0,0.0003027550711474,0.0,0.0,0.0080445544554455,0.0050251256281407,0.0585106382978723,0.0,0.0,0.0,0.0018726591760299,0.0,0.0,0.0126582278481012,8.778089887640449e-05,0.0,0.0095073465859982,0.0266558966074313,0.0003122560499609,0.0009487666034155,0.0045662100456621,0.046021505376344,0.007568876778686,0.0053276505061267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
